set_id,set_name,set_series,set_printed_total,set_total,set_ptcgo_code,set_release_date,set_updated_at,id,name,supertype,subtypes,types,rarity,number,hp,artist,flavor_text,regulation_mark,evolves_from,evolves_to,national_pokedex_numbers,abilities,attacks,rules,weaknesses,resistances,retreat_cost,converted_retreat_cost,legal_unlimited,legal_expanded,legal_standard,tcgplayer_url,cardmarket_url,image_large,payload_json
xy7,Ancient Origins,XY,98,100,AOR,2015/08/12,2020/08/14 09:35:00,xy7-56,Whimsicott,Pokémon,"[""Stage 1""]","[""Fairy""]",Uncommon,56,70,Atsuko Nishida,"Like the wind, it can slip through any gap, no matter how small. It leaves balls of white fluff behind.",,Cottonee,[],[547],[],"[{""name"":""Windy Mischief"",""cost"":[""Fairy""],""convertedEnergyCost"":1,""damage"":"""",""text"":""Move all damage counters from 1 of your Benched Pokémon to your opponent's Active Pokémon.""},{""name"":""Rolling Tackle"",""cost"":[""Colorless"",""Colorless""],""convertedEnergyCost"":2,""damage"":""30"",""text"":""""}]",[],"[{""type"":""Metal"",""value"":""×2""}]","[{""type"":""Darkness"",""value"":""-20""}]","[""Colorless""]",1,Legal,Legal,,,,https://images.pokemontcg.io/xy7/56_hires.png,"{""id"":""xy7-56"",""name"":""Whimsicott"",""supertype"":""Pokémon"",""subtypes"":[""Stage 1""],""hp"":""70"",""types"":[""Fairy""],""evolvesFrom"":""Cottonee"",""attacks"":[{""name"":""Windy Mischief"",""cost"":[""Fairy""],""convertedEnergyCost"":1,""damage"":"""",""text"":""Move all damage counters from 1 of your Benched Pokémon to your opponent's Active Pokémon.""},{""name"":""Rolling Tackle"",""cost"":[""Colorless"",""Colorless""],""convertedEnergyCost"":2,""damage"":""30"",""text"":""""}],""weaknesses"":[{""type"":""Metal"",""value"":""×2""}],""resistances"":[{""type"":""Darkness"",""value"":""-20""}],""retreatCost"":[""Colorless""],""convertedRetreatCost"":1,""number"":""56"",""artist"":""Atsuko Nishida"",""rarity"":""Uncommon"",""flavorText"":""Like the wind, it can slip through any gap, no matter how small. It leaves balls of white fluff behind."",""nationalPokedexNumbers"":[547],""legalities"":{""unlimited"":""Legal"",""expanded"":""Legal""},""images"":{""small"":""https://images.pokemontcg.io/xy7/56.png"",""large"":""https://images.pokemontcg.io/xy7/56_hires.png""}}"
xy7,Ancient Origins,XY,98,100,AOR,2015/08/12,2020/08/14 09:35:00,xy7-57,Giratina-EX,Pokémon,"[""Basic"",""EX""]","[""Dragon""]",Rare Holo EX,57,170,PLANETA,,,,[],[487],"[{""name"":""Renegade Pulse"",""text"":""Prevent all effects of attacks, including damage, done to this Pokémon by your opponent's Mega Evolution Pokémon."",""type"":""Ability""}]","[{""name"":""Chaos Wheel"",""cost"":[""Grass"",""Psychic"",""Colorless"",""Colorless""],""convertedEnergyCost"":4,""damage"":""100"",""text"":""Your opponent can't play any Pokémon Tool, Special Energy, or Stadium cards from his or her hand during his or her next turn.""}]","[""Pokémon-EX rule: When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.""]","[{""type"":""Fairy"",""value"":""×2""}]",[],"[""Colorless"",""Colorless"",""Colorless""]",3,Legal,Legal,,,,https://images.pokemontcg.io/xy7/57_hires.png,"{""id"":""xy7-57"",""name"":""Giratina-EX"",""supertype"":""Pokémon"",""subtypes"":[""Basic"",""EX""],""hp"":""170"",""types"":[""Dragon""],""rules"":[""Pokémon-EX rule: When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.""],""abilities"":[{""name"":""Renegade Pulse"",""text"":""Prevent all effects of attacks, including damage, done to this Pokémon by your opponent's Mega Evolution Pokémon."",""type"":""Ability""}],""attacks"":[{""name"":""Chaos Wheel"",""cost"":[""Grass"",""Psychic"",""Colorless"",""Colorless""],""convertedEnergyCost"":4,""damage"":""100"",""text"":""Your opponent can't play any Pokémon Tool, Special Energy, or Stadium cards from his or her hand during his or her next turn.""}],""weaknesses"":[{""type"":""Fairy"",""value"":""×2""}],""retreatCost"":[""Colorless"",""Colorless"",""Colorless""],""convertedRetreatCost"":3,""number"":""57"",""artist"":""PLANETA"",""rarity"":""Rare Holo EX"",""nationalPokedexNumbers"":[487],""legalities"":{""unlimited"":""Legal"",""expanded"":""Legal""},""images"":{""small"":""https://images.pokemontcg.io/xy7/57.png"",""large"":""https://images.pokemontcg.io/xy7/57_hires.png""}}"
xy7,Ancient Origins,XY,98,100,AOR,2015/08/12,2020/08/14 09:35:00,xy7-58,Goomy,Pokémon,"[""Basic""]","[""Dragon""]",Common,58,40,sui,It's covered in a slimy membrane that makes any punches or kicks slide off it harmlessly.,,,"[""Sliggoo""]",[704],"[{""name"":""Water Down"",""text"":""Whenever you attach a Water Energy card from your hand to this Pokémon, you may search your deck for Goomy and put it onto your Bench. Shuffle your deck afterward."",""type"":""Ability""}]","[{""name"":""Stampede"",""cost"":[""Fairy"",""Colorless""],""convertedEnergyCost"":2,""damage"":""10"",""text"":""""}]",[],"[{""type"":""Fairy"",""value"":""×2""}]",[],"[""Colorless"",""Colorless""]",2,Legal,Legal,,,,https://images.pokemontcg.io/xy7/58_hires.png,"{""id"":""xy7-58"",""name"":""Goomy"",""supertype"":""Pokémon"",""subtypes"":[""Basic""],""hp"":""40"",""types"":[""Dragon""],""evolvesTo"":[""Sliggoo""],""abilities"":[{""name"":""Water Down"",""text"":""Whenever you attach a Water Energy card from your hand to this Pokémon, you may search your deck for Goomy and put it onto your Bench. Shuffle your deck afterward."",""type"":""Ability""}],""attacks"":[{""name"":""Stampede"",""cost"":[""Fairy"",""Colorless""],""convertedEnergyCost"":2,""damage"":""10"",""text"":""""}],""weaknesses"":[{""type"":""Fairy"",""value"":""×2""}],""retreatCost"":[""Colorless"",""Colorless""],""convertedRetreatCost"":2,""number"":""58"",""artist"":""sui"",""rarity"":""Common"",""flavorText"":""It's covered in a slimy membrane that makes any punches or kicks slide off it harmlessly."",""nationalPokedexNumbers"":[704],""legalities"":{""unlimited"":""Legal"",""expanded"":""Legal""},""images"":{""small"":""https://images.pokemontcg.io/xy7/58.png"",""large"":""https://images.pokemontcg.io/xy7/58_hires.png""}}"
xy7,Ancient Origins,XY,98,100,AOR,2015/08/12,2020/08/14 09:35:00,xy7-59,Sliggoo,Pokémon,"[""Stage 1""]","[""Dragon""]",Uncommon,59,70,Midori Harada,"Its four horns are a high-performance radar system. It uses them to sense sounds and smells, rather than using ears or a nose.",,Goomy,"[""Goodra""]",[705],[],"[{""name"":""Bubble"",""cost"":[""Colorless""],""convertedEnergyCost"":1,""damage"":"""",""text"":""Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.""},{""name"":""Melt"",""cost"":[""Water"",""Fairy""],""convertedEnergyCost"":2,""damage"":""20"",""text"":""""}]",[],"[{""type"":""Fairy"",""value"":""×2""}]",[],"[""Colorless"",""Colorless"",""Colorless""]",3,Legal,Legal,,,,https://images.pokemontcg.io/xy7/59_hires.png,"{""id"":""xy7-59"",""name"":""Sliggoo"",""supertype"":""Pokémon"",""subtypes"":[""Stage 1""],""hp"":""70"",""types"":[""Dragon""],""evolvesFrom"":""Goomy"",""evolvesTo"":[""Goodra""],""attacks"":[{""name"":""Bubble"",""cost"":[""Colorless""],""convertedEnergyCost"":1,""damage"":"""",""text"":""Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.""},{""name"":""Melt"",""cost"":[""Water"",""Fairy""],""convertedEnergyCost"":2,""damage"":""20"",""text"":""""}],""weaknesses"":[{""type"":""Fairy"",""value"":""×2""}],""retreatCost"":[""Colorless"",""Colorless"",""Colorless""],""convertedRetreatCost"":3,""number"":""59"",""artist"":""Midori Harada"",""rarity"":""Uncommon"",""flavorText"":""Its four horns are a high-performance radar system. It uses them to sense sounds and smells, rather than using ears or a nose."",""nationalPokedexNumbers"":[705],""legalities"":{""unlimited"":""Legal"",""expanded"":""Legal""},""images"":{""small"":""https://images.pokemontcg.io/xy7/59.png"",""large"":""https://images.pokemontcg.io/xy7/59_hires.png""}}"
xy7,Ancient Origins,XY,98,100,AOR,2015/08/12,2020/08/14 09:35:00,xy7-60,Goodra,Pokémon,"[""Stage 2""]","[""Dragon""]",Rare Holo,60,150,Saya Tsuruta,It attacks with retractable horns. It throws a punch that's the equivalent of the force of a hundred pro boxers.,,Sliggoo,[],[706],[],"[{""name"":""Liquid Blow"",""cost"":[""Colorless"",""Colorless""],""convertedEnergyCost"":2,""damage"":"""",""text"":""This attack does 20 damage to 1 of your opponent's Pokémon for each Colorless in its Retreat Cost. (Don't apply Weakness and Resistance for Benched Pokémon.)""},{""name"":""Shining Breath"",""cost"":[""Water"",""Fairy"",""Colorless"",""Colorless""],""convertedEnergyCost"":4,""damage"":""110"",""text"":""During your opponent's next turn, this Pokémon can't be affected by any Special Conditions.""}]",[],"[{""type"":""Fairy"",""value"":""×2""}]",[],"[""Colorless"",""Colorless"",""Colorless""]",3,Legal,Legal,,,,https://images.pokemontcg.io/xy7/60_hires.png,"{""id"":""xy7-60"",""name"":""Goodra"",""supertype"":""Pokémon"",""subtypes"":[""Stage 2""],""hp"":""150"",""types"":[""Dragon""],""evolvesFrom"":""Sliggoo"",""attacks"":[{""name"":""Liquid Blow"",""cost"":[""Colorless"",""Colorless""],""convertedEnergyCost"":2,""damage"":"""",""text"":""This attack does 20 damage to 1 of your opponent's Pokémon for each Colorless in its Retreat Cost. (Don't apply Weakness and Resistance for Benched Pokémon.)""},{""name"":""Shining Breath"",""cost"":[""Water"",""Fairy"",""Colorless"",""Colorless""],""convertedEnergyCost"":4,""damage"":""110"",""text"":""During your opponent's next turn, this Pokémon can't be affected by any Special Conditions.""}],""weaknesses"":[{""type"":""Fairy"",""value"":""×2""}],""retreatCost"":[""Colorless"",""Colorless"",""Colorless""],""convertedRetreatCost"":3,""number"":""60"",""artist"":""Saya Tsuruta"",""rarity"":""Rare Holo"",""flavorText"":""It attacks with retractable horns. It throws a punch that's the equivalent of the force of a hundred pro boxers."",""nationalPokedexNumbers"":[706],""legalities"":{""unlimited"":""Legal"",""expanded"":""Legal""},""images"":{""small"":""https://images.pokemontcg.io/xy7/60.png"",""large"":""https://images.pokemontcg.io/xy7/60_hires.png""}}"
xy7,Ancient Origins,XY,98,100,AOR,2015/08/12,2020/08/14 09:35:00,xy7-61,Meowth,Pokémon,"[""Basic""]","[""Colorless""]",Common,61,60,Kanako Eo,Adores round objects. It wanders the streets on a nightly basis to look for dropped loose change.,,,"[""Persian""]",[52],[],"[{""name"":""Act Tough"",""cost"":[""Colorless""],""convertedEnergyCost"":1,""damage"":""10+"",""text"":""If this Pokémon has any Darkness Energy attached to it, this attack does 20 more damage.""}]",[],"[{""type"":""Fighting"",""value"":""×2""}]",[],"[""Colorless""]",1,Legal,Legal,,,,https://images.pokemontcg.io/xy7/61_hires.png,"{""id"":""xy7-61"",""name"":""Meowth"",""supertype"":""Pokémon"",""subtypes"":[""Basic""],""hp"":""60"",""types"":[""Colorless""],""evolvesTo"":[""Persian""],""attacks"":[{""name"":""Act Tough"",""cost"":[""Colorless""],""convertedEnergyCost"":1,""damage"":""10+"",""text"":""If this Pokémon has any Darkness Energy attached to it, this attack does 20 more damage.""}],""weaknesses"":[{""type"":""Fighting"",""value"":""×2""}],""retreatCost"":[""Colorless""],""convertedRetreatCost"":1,""number"":""61"",""artist"":""Kanako Eo"",""rarity"":""Common"",""flavorText"":""Adores round objects. It wanders the streets on a nightly basis to look for dropped loose change."",""nationalPokedexNumbers"":[52],""legalities"":{""unlimited"":""Legal"",""expanded"":""Legal""},""images"":{""small"":""https://images.pokemontcg.io/xy7/61.png"",""large"":""https://images.pokemontcg.io/xy7/61_hires.png""}}"
xy7,Ancient Origins,XY,98,100,AOR,2015/08/12,2020/08/14 09:35:00,xy7-62,Persian,Pokémon,"[""Stage 1""]","[""Colorless""]",Common,62,90,Mitsuhiro Arita,Its lithe muscles allow it to walk without making a sound. It attacks in an instant.,,Meowth,[],[53],[],"[{""name"":""Fake Out"",""cost"":[""Colorless""],""convertedEnergyCost"":1,""damage"":""30"",""text"":""Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.""},{""name"":""Ambush"",""cost"":[""Colorless"",""Colorless""],""convertedEnergyCost"":2,""damage"":""40+"",""text"":""Flip a coin. If heads, this attack does 30 more damage.""}]",[],"[{""type"":""Fighting"",""value"":""×2""}]",[],"[""Colorless""]",1,Legal,Legal,,,,https://images.pokemontcg.io/xy7/62_hires.png,"{""id"":""xy7-62"",""name"":""Persian"",""supertype"":""Pokémon"",""subtypes"":[""Stage 1""],""hp"":""90"",""types"":[""Colorless""],""evolvesFrom"":""Meowth"",""attacks"":[{""name"":""Fake Out"",""cost"":[""Colorless""],""convertedEnergyCost"":1,""damage"":""30"",""text"":""Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.""},{""name"":""Ambush"",""cost"":[""Colorless"",""Colorless""],""convertedEnergyCost"":2,""damage"":""40+"",""text"":""Flip a coin. If heads, this attack does 30 more damage.""}],""weaknesses"":[{""type"":""Fighting"",""value"":""×2""}],""retreatCost"":[""Colorless""],""convertedRetreatCost"":1,""number"":""62"",""artist"":""Mitsuhiro Arita"",""rarity"":""Common"",""flavorText"":""Its lithe muscles allow it to walk without making a sound. It attacks in an instant."",""nationalPokedexNumbers"":[53],""legalities"":{""unlimited"":""Legal"",""expanded"":""Legal""},""images"":{""small"":""https://images.pokemontcg.io/xy7/62.png"",""large"":""https://images.pokemontcg.io/xy7/62_hires.png""}}"
xy7,Ancient Origins,XY,98,100,AOR,2015/08/12,2020/08/14 09:35:00,xy7-63,Eevee,Pokémon,"[""Basic""]","[""Colorless""]",Common,63,60,Kouki Saitou,"Thanks to its unstable genetic makeup, this special Pokémon conceals many different possible evolutions.",,,"[""Vaporeon"",""Jolteon"",""Flareon"",""Sylveon"",""Espeon"",""Umbreon"",""Leafeon"",""Glaceon""]",[133],[],"[{""name"":""Tackle"",""cost"":[""Colorless""],""convertedEnergyCost"":1,""damage"":""10"",""text"":""""},{""name"":""Lunge"",""cost"":[""Colorless"",""Colorless""],""convertedEnergyCost"":2,""damage"":""30"",""text"":""Flip a coin. If tails, this attack does nothing.""}]",[],"[{""type"":""Fighting"",""value"":""×2""}]",[],"[""Colorless""]",1,Legal,Legal,,,,https://images.pokemontcg.io/xy7/63_hires.png,"{""id"":""xy7-63"",""name"":""Eevee"",""supertype"":""Pokémon"",""subtypes"":[""Basic""],""hp"":""60"",""types"":[""Colorless""],""evolvesTo"":[""Vaporeon"",""Jolteon"",""Flareon"",""Sylveon"",""Espeon"",""Umbreon"",""Leafeon"",""Glaceon""],""attacks"":[{""name"":""Tackle"",""cost"":[""Colorless""],""convertedEnergyCost"":1,""damage"":""10"",""text"":""""},{""name"":""Lunge"",""cost"":[""Colorless"",""Colorless""],""convertedEnergyCost"":2,""damage"":""30"",""text"":""Flip a coin. If tails, this attack does nothing.""}],""weaknesses"":[{""type"":""Fighting"",""value"":""×2""}],""retreatCost"":[""Colorless""],""convertedRetreatCost"":1,""number"":""63"",""artist"":""Kouki Saitou"",""rarity"":""Common"",""flavorText"":""Thanks to its unstable genetic makeup, this special Pokémon conceals many different possible evolutions."",""nationalPokedexNumbers"":[133],""legalities"":{""unlimited"":""Legal"",""expanded"":""Legal""},""images"":{""small"":""https://images.pokemontcg.io/xy7/63.png"",""large"":""https://images.pokemontcg.io/xy7/63_hires.png""}}"
xy7,Ancient Origins,XY,98,100,AOR,2015/08/12,2020/08/14 09:35:00,xy7-64,Porygon,Pokémon,"[""Basic""]","[""Colorless""]",Common,64,60,Yukiko Baba,A Pokémon that consists entirely of programming code. It is capable of moving freely in cyberspace.,,,"[""Porygon2""]",[137],[],"[{""name"":""Data Check"",""cost"":[""Colorless""],""convertedEnergyCost"":1,""damage"":"""",""text"":""Look through your deck. Shuffle your deck afterward.""},{""name"":""Sharpen"",""cost"":[""Colorless"",""Colorless""],""convertedEnergyCost"":2,""damage"":""20"",""text"":""""}]",[],"[{""type"":""Fighting"",""value"":""×2""}]",[],"[""Colorless""]",1,Legal,Legal,,,,https://images.pokemontcg.io/xy7/64_hires.png,"{""id"":""xy7-64"",""name"":""Porygon"",""supertype"":""Pokémon"",""subtypes"":[""Basic""],""hp"":""60"",""types"":[""Colorless""],""evolvesTo"":[""Porygon2""],""attacks"":[{""name"":""Data Check"",""cost"":[""Colorless""],""convertedEnergyCost"":1,""damage"":"""",""text"":""Look through your deck. Shuffle your deck afterward.""},{""name"":""Sharpen"",""cost"":[""Colorless"",""Colorless""],""convertedEnergyCost"":2,""damage"":""20"",""text"":""""}],""weaknesses"":[{""type"":""Fighting"",""value"":""×2""}],""retreatCost"":[""Colorless""],""convertedRetreatCost"":1,""number"":""64"",""artist"":""Yukiko Baba"",""rarity"":""Common"",""flavorText"":""A Pokémon that consists entirely of programming code. It is capable of moving freely in cyberspace."",""nationalPokedexNumbers"":[137],""legalities"":{""unlimited"":""Legal"",""expanded"":""Legal""},""images"":{""small"":""https://images.pokemontcg.io/xy7/64.png"",""large"":""https://images.pokemontcg.io/xy7/64_hires.png""}}"
xy7,Ancient Origins,XY,98,100,AOR,2015/08/12,2020/08/14 09:35:00,xy7-65,Porygon2,Pokémon,"[""Stage 1""]","[""Colorless""]",Uncommon,65,80,MAHOU,"With planetary development software installed, it became capable of working in space.",,Porygon,"[""Porygon-Z""]",[233],[],"[{""name"":""Sharpen"",""cost"":[""Colorless""],""convertedEnergyCost"":1,""damage"":""20"",""text"":""""},{""name"":""Tri Attack"",""cost"":[""Colorless"",""Colorless"",""Colorless""],""convertedEnergyCost"":3,""damage"":""30×"",""text"":""Flip 3 coins. This attack does 30 damage times the number of heads.""}]",[],"[{""type"":""Fighting"",""value"":""×2""}]",[],"[""Colorless"",""Colorless""]",2,Legal,Legal,,,,https://images.pokemontcg.io/xy7/65_hires.png,"{""id"":""xy7-65"",""name"":""Porygon2"",""supertype"":""Pokémon"",""subtypes"":[""Stage 1""],""hp"":""80"",""types"":[""Colorless""],""evolvesFrom"":""Porygon"",""evolvesTo"":[""Porygon-Z""],""attacks"":[{""name"":""Sharpen"",""cost"":[""Colorless""],""convertedEnergyCost"":1,""damage"":""20"",""text"":""""},{""name"":""Tri Attack"",""cost"":[""Colorless"",""Colorless"",""Colorless""],""convertedEnergyCost"":3,""damage"":""30×"",""text"":""Flip 3 coins. This attack does 30 damage times the number of heads.""}],""weaknesses"":[{""type"":""Fighting"",""value"":""×2""}],""retreatCost"":[""Colorless"",""Colorless""],""convertedRetreatCost"":2,""number"":""65"",""artist"":""MAHOU"",""rarity"":""Uncommon"",""flavorText"":""With planetary development software installed, it became capable of working in space."",""nationalPokedexNumbers"":[233],""legalities"":{""unlimited"":""Legal"",""expanded"":""Legal""},""images"":{""small"":""https://images.pokemontcg.io/xy7/65.png"",""large"":""https://images.pokemontcg.io/xy7/65_hires.png""}}"
